symbol,ensembl_ID,User_ID,baseMean,CTLIO-TIO_log2FC,CTLIO-TIO_adjPval,Processed data:,search_label,cio1LHL10698_L4,cio2LHL10702_L4,cio3LHL10704_L4,tio1LHL10699_L4,tio2LHL10703_L4,tio3LHL10705_L4,c-io-1-LHL10698_L4,c-io-2-LHL10702_L4,c-io-3-LHL10704_L4,t-io-1-LHL10699_L4,t-io-2-LHL10703_L4,t-io-3-LHL10705_L4
Cttnbp2nl,ENSMUSG00000062127,ENSMUSG00000062127,18.33397235,-21.97739382,NA,,Cttnbp2nl | ENSMUSG00000062127,2,2,2,2,6.832938535,2,0,0,0,0,110,0
Nron,ENSMUSG00000086484,ENSMUSG00000086484,3.80881402,5.217826332,NA,,Nron | ENSMUSG00000086484,2,2,4.747005143,2,2,2,0,0,110,0,0,0
Shkbp1,ENSMUSG00000089832,ENSMUSG00000089832,3.80881402,5.217826332,NA,,Shkbp1 | ENSMUSG00000089832,2,2,4.747005143,2,2,2,0,0,110,0,0,0
Tmem223,ENSMUSG00000117924,ENSMUSG00000117924,3.80881402,5.217826332,NA,,Tmem223 | ENSMUSG00000117924,2,2,4.747005143,2,2,2,0,0,110,0,0,0
ENSMUSG00000134145,ENSMUSG00000134145,ENSMUSG00000134145,3.80881402,5.217826332,NA,,ENSMUSG00000134145,2,2,4.747005143,2,2,2,0,0,110,0,0,0
H2ac23,ENSMUSG00000094248,ENSMUSG00000094248,45.1314072,0.807588781,NA,,H2ac23 | ENSMUSG00000094248,7.393260943,2,3.621775227,2,5.754934062,5.710576494,122,0,40,0,50,48
ENSMUSG00000132256,ENSMUSG00000132256,ENSMUSG00000132256,25.21024176,5.756831016,NA,,ENSMUSG00000132256,2,7.252151648,2,2.768872505,2,2,0,110,0,2,0,0
Gm13680,ENSMUSG00000081400,ENSMUSG00000081400,18.20982357,-1.223301856,0.999848702,,Gm13680 | ENSMUSG00000081400,3.883748407,2.41940577,4.618684771,2,2,6.33235946,8,1,99,0,0,76
Ankhd1,ENSMUSG00000024483,ENSMUSG00000024483,174.3593832,-0.556644368,0.999848702,,Ankhd1 | ENSMUSG00000024483,7.15534252,8.002014366,5.194453443,8.164821046,6.988733388,7.78556559,103,187,157,201,123,215
Aven,ENSMUSG00000003604,ENSMUSG00000003604,24.5160323,21.99089881,NA,,Aven | ENSMUSG00000003604,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Insig2,ENSMUSG00000003721,ENSMUSG00000003721,3.774188438,5.204777535,NA,,Insig2 | ENSMUSG00000003721,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Tmem132e,ENSMUSG00000020701,ENSMUSG00000020701,3.774188438,5.204777535,NA,,Tmem132e | ENSMUSG00000020701,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Adamts10,ENSMUSG00000024299,ENSMUSG00000024299,24.5160323,21.99089881,NA,,Adamts10 | ENSMUSG00000024299,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Gdap1,ENSMUSG00000025777,ENSMUSG00000025777,18.30543465,-21.97198915,NA,,Gdap1 | ENSMUSG00000025777,2,2,2,2,2,6.830770073,0,0,0,0,0,109
Knl1,ENSMUSG00000027326,ENSMUSG00000027326,3.774188438,5.204777535,NA,,Knl1 | ENSMUSG00000027326,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Hdac6,ENSMUSG00000031161,ENSMUSG00000031161,3.774188438,5.204777535,NA,,Hdac6 | ENSMUSG00000031161,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Arhgef26,ENSMUSG00000036885,ENSMUSG00000036885,24.5160323,21.99089881,NA,,Arhgef26 | ENSMUSG00000036885,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Rsad1,ENSMUSG00000039096,ENSMUSG00000039096,24.5160323,21.99089881,NA,,Rsad1 | ENSMUSG00000039096,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Rwdd2b,ENSMUSG00000041079,ENSMUSG00000041079,3.774188438,5.204777535,NA,,Rwdd2b | ENSMUSG00000041079,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Rrp9,ENSMUSG00000041506,ENSMUSG00000041506,24.5160323,21.99089881,NA,,Rrp9 | ENSMUSG00000041506,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Mapk11,ENSMUSG00000053137,ENSMUSG00000053137,3.774188438,5.204777535,NA,,Mapk11 | ENSMUSG00000053137,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Zfp747,ENSMUSG00000054381,ENSMUSG00000054381,3.774188438,5.204777535,NA,,Zfp747 | ENSMUSG00000054381,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Dcc,ENSMUSG00000060534,ENSMUSG00000060534,24.5160323,21.99089881,NA,,Dcc | ENSMUSG00000060534,2,7.239323508,2,2,2,2,0,109,0,0,0,0
Zfp966,ENSMUSG00000089756,ENSMUSG00000089756,3.774188438,5.204777535,NA,,Zfp966 | ENSMUSG00000089756,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Dusp13a,ENSMUSG00000121906,ENSMUSG00000121906,3.774188438,5.204777535,NA,,Dusp13a | ENSMUSG00000121906,2,2,4.735800001,2,2,2,0,0,109,0,0,0
Hecw2,ENSMUSG00000042807,ENSMUSG00000042807,7.891958698,6.256432726,0.332697386,,Hecw2 | ENSMUSG00000042807,2,4.82227711,4.758123928,2,2,2,0,18,111,0,0,0
ENSMUSG00000138269,ENSMUSG00000138269,ENSMUSG00000138269,25.63251644,2.266355467,0.945515447,,ENSMUSG00000138269,2,6.789351092,4.630833487,2.435061859,4.858024344,2,0,79,100,1,25,0
Mapre3,ENSMUSG00000029166,ENSMUSG00000029166,34.09804946,1.426643394,0.999848702,,Mapre3 | ENSMUSG00000029166,7.099833322,2,4.321713037,2,2,5.892879692,99,0,77,0,0,55
Ndor1,ENSMUSG00000115018,ENSMUSG00000115018,24.93832958,7.913589273,NA,,Ndor1 | ENSMUSG00000115018,7.247623277,2,2.501318867,2,2,2,110,0,8,0,0,0
Gm14541,ENSMUSG00000133998,ENSMUSG00000133998,14.07382653,-0.604551628,0.999848702,,Gm14541 | ENSMUSG00000133998,2,3.887140265,4.735800001,2,5.781406342,2,0,8,109,0,51,0
Gm41668,ENSMUSG00000117573,ENSMUSG00000117573,4.224023893,5.363730158,NA,,Gm41668 | ENSMUSG00000117573,2,2.743948493,4.735800001,2,2,2,0,2,109,0,0,0
Pcmtd2,ENSMUSG00000027589,ENSMUSG00000027589,34.05761162,1.345731407,NA,,Pcmtd2 | ENSMUSG00000027589,7.234796229,2,2,5.947733553,2,2,109,0,0,41,0,0
Rhbdd1,ENSMUSG00000026142,ENSMUSG00000026142,19.40501698,-3.172982551,NA,,Rhbdd1 | ENSMUSG00000026142,2,2,3.947333453,2,6.768232765,2,0,0,55,0,105,0
Actr10,ENSMUSG00000021076,ENSMUSG00000021076,35.66510478,0.18706677,0.999848702,,Actr10 | ENSMUSG00000021076,2,6.771641278,3.669667065,2,6.700488069,2,0,78,42,0,100,0
Ccdc91,ENSMUSG00000030301,ENSMUSG00000030301,25.84896865,7.965456517,0.209533977,,Ccdc91 | ENSMUSG00000030301,2,7.252151648,3.412525711,2,2,2,0,110,32,0,0,0
H2ac18,ENSMUSG00000064220,ENSMUSG00000064220,52.95652476,-1.586849484,0.999848702,,H2ac18 | ENSMUSG00000064220,5.011156874,5.788718121,2,5.185118436,6.658259776,6.817942576,21,38,0,23,97,108
Pcna,ENSMUSG00000027342,ENSMUSG00000027342,4.947417775,1.71579768,NA,,Pcna | ENSMUSG00000027342,2,2,4.735800001,3.464586724,2,2,0,0,109,5,0,0
Slc4a7,ENSMUSG00000021733,ENSMUSG00000021733,49.37862742,0.831917037,0.999848702,,Slc4a7 | ENSMUSG00000021733,5.070114069,7.252151648,3.966633083,6.775980778,2,2.324130448,22,110,56,75,0,1
Acot13,ENSMUSG00000006717,ENSMUSG00000006717,18.0006274,-21.95052322,NA,,Acot13 | ENSMUSG00000006717,2,2,2,2,6.807403411,2,0,0,0,0,108,0
Chd1,ENSMUSG00000023852,ENSMUSG00000023852,3.739562856,5.191609488,NA,,Chd1 | ENSMUSG00000023852,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Magohb,ENSMUSG00000030188,ENSMUSG00000030188,3.739562856,5.191609488,NA,,Magohb | ENSMUSG00000030188,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Pdcd5,ENSMUSG00000030417,ENSMUSG00000030417,24.2129372,21.9746272,NA,,Pdcd5 | ENSMUSG00000030417,7.221854111,2,2,2,2,2,108,0,0,0,0,0
Zfp157,ENSMUSG00000036898,ENSMUSG00000036898,3.739562856,5.191609488,NA,,Zfp157 | ENSMUSG00000036898,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Ppl,ENSMUSG00000039457,ENSMUSG00000039457,24.29111457,21.97167692,NA,,Ppl | ENSMUSG00000039457,2,7.226380279,2,2,2,2,0,108,0,0,0,0
Zfand4,ENSMUSG00000042213,ENSMUSG00000042213,3.739562856,5.191609488,NA,,Zfand4 | ENSMUSG00000042213,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Immp1l,ENSMUSG00000042670,ENSMUSG00000042670,3.739562856,5.191609488,NA,,Immp1l | ENSMUSG00000042670,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Rcc1l,ENSMUSG00000061979,ENSMUSG00000061979,24.2129372,21.9746272,NA,,Rcc1l | ENSMUSG00000061979,7.221854111,2,2,2,2,2,108,0,0,0,0,0
Gm12473,ENSMUSG00000086043,ENSMUSG00000086043,3.739562856,5.191609488,NA,,Gm12473 | ENSMUSG00000086043,2,2,4.724507149,2,2,2,0,0,108,0,0,0
Atad3a,ENSMUSG00000029036,ENSMUSG00000029036,8.068497417,6.288168735,0.330925177,,Atad3a | ENSMUSG00000029036,4.885481649,2,4.747005143,2,2,2,19,0,110,0,0,0
Mlh1,ENSMUSG00000032498,ENSMUSG00000032498,24.71413572,7.900551937,NA,,Mlh1 | ENSMUSG00000032498,7.234796229,2,2.501318867,2,2,2,109,0,8,0,0,0
Gm15772,ENSMUSG00000062353,ENSMUSG00000062353,25.59347022,-1.52669528,0.999848702,,Gm15772 | ENSMUSG00000062353,4.332132039,2,4.769157676,6.556184343,4.459472761,3.328525095,12,0,112,64,18,6
Gm56099,ENSMUSG00002076210,ENSMUSG00002076210,23.8948516,7.852193154,0.21924579,,Gm56099 | ENSMUSG00002076210,2,7.046612248,4.260477739,2,2,2,0,95,73,0,0,0
Gm9320,ENSMUSG00000100865,ENSMUSG00000100865,7.334281845,0.125566505,NA,,Gm9320 | ENSMUSG00000100865,2,2,4.747005143,2,2.321938152,4.594116876,0,0,110,0,1,20
Atrnl1,ENSMUSG00000054843,ENSMUSG00000054843,16.25022982,-2.039415229,NA,,Atrnl1 | ENSMUSG00000054843,2,2,4.517626419,2,2,6.367996712,0,0,91,0,0,78
Gm6311,ENSMUSG00000061833,ENSMUSG00000061833,25.62621332,5.800821902,0.264112966,,Gm6311 | ENSMUSG00000061833,2.418233991,7.132372668,4.112385165,2.768872505,2,2,1,101,64,2,0,0
Blvra,ENSMUSG00000001999,ENSMUSG00000001999,25.1071078,-22.41133363,NA,,Blvra | ENSMUSG00000001999,2,2,2,7.272794425,2,2,0,0,0,107,0,0
Rpp30,ENSMUSG00000024800,ENSMUSG00000024800,3.704937274,5.178320054,NA,,Rpp30 | ENSMUSG00000024800,2,2,4.713125202,2,2,2,0,0,107,0,0,0
Carf,ENSMUSG00000026017,ENSMUSG00000026017,17.83395492,-21.93871028,NA,,Carf | ENSMUSG00000026017,2,2,2,2,6.794464339,2,0,0,0,0,107,0
A3galt2,ENSMUSG00000028794,ENSMUSG00000028794,24.06619684,21.96643597,NA,,A3galt2 | ENSMUSG00000028794,2,7.213319877,2,2,2,2,0,107,0,0,0,0
Snx20,ENSMUSG00000031662,ENSMUSG00000031662,17.96955511,-21.94942461,NA,,Snx20 | ENSMUSG00000031662,2,2,2,2,2,6.805,0,0,0,0,0,107
Bmal2,ENSMUSG00000040187,ENSMUSG00000040187,17.83395492,-21.93871028,NA,,Bmal2 | ENSMUSG00000040187,2,2,2,2,6.794464339,2,0,0,0,0,107,0
Igsf21,ENSMUSG00000040972,ENSMUSG00000040972,17.96955511,-21.94942461,NA,,Igsf21 | ENSMUSG00000040972,2,2,2,2,2,6.805,0,0,0,0,0,107
Slc25a44,ENSMUSG00000050144,ENSMUSG00000050144,3.704937274,5.178320054,NA,,Slc25a44 | ENSMUSG00000050144,2,2,4.713125202,2,2,2,0,0,107,0,0,0
Pex26,ENSMUSG00000067825,ENSMUSG00000067825,24.06619684,21.96643597,NA,,Pex26 | ENSMUSG00000067825,2,7.213319877,2,2,2,2,0,107,0,0,0,0
Gm12496,ENSMUSG00000086267,ENSMUSG00000086267,3.704937274,5.178320054,NA,,Gm12496 | ENSMUSG00000086267,2,2,4.713125202,2,2,2,0,0,107,0,0,0
Gm27030,ENSMUSG00000098221,ENSMUSG00000098221,3.704937274,5.178320054,NA,,Gm27030 | ENSMUSG00000098221,2,2,4.713125202,2,2,2,0,0,107,0,0,0
Gm9403,ENSMUSG00000106499,ENSMUSG00000106499,17.83395492,-21.93871028,NA,,Gm9403 | ENSMUSG00000106499,2,2,2,2,6.794464339,2,0,0,0,0,107,0
Mrpl52,ENSMUSG00000010406,ENSMUSG00000010406,25.64843221,7.953728267,NA,,Mrpl52 | ENSMUSG00000010406,7.234796229,3.232357676,2.553306783,2,2,2,109,4,9,0,0,0
Spcs2,ENSMUSG00000035227,ENSMUSG00000035227,23.75683331,7.843835324,0.219898497,,Spcs2 | ENSMUSG00000035227,7.042102589,2,4.228857003,2,2,2,95,0,71,0,0,0
Gm46430,ENSMUSG00000113204,ENSMUSG00000113204,24.56617238,7.89213792,0.215552604,,Gm46430 | ENSMUSG00000113204,7.113912131,2,4.077304236,2,2,2,100,0,62,0,0,0
B430319G15Rik,ENSMUSG00000103622,ENSMUSG00000103622,18.4837507,-5.582965215,NA,,B430319G15Rik | ENSMUSG00000103622,2,2,2.603486278,2,2,6.817942576,0,0,10,0,0,108
Gm48062,ENSMUSG00000113852,ENSMUSG00000113852,24.73288675,5.159079991,NA,,Gm48062 | ENSMUSG00000113852,2,7.213319877,2,2,3.000025143,2,0,107,0,0,4,0
Prcc,ENSMUSG00000004895,ENSMUSG00000004895,23.84127912,21.95288628,NA,,Prcc | ENSMUSG00000004895,2,7.20014016,2,2,2,2,0,106,0,0,0,0
Trmu,ENSMUSG00000022386,ENSMUSG00000022386,23.76454948,21.94834816,NA,,Trmu | ENSMUSG00000022386,7.195616276,2,2,2,2,2,106,0,0,0,0,0
Yipf5,ENSMUSG00000024487,ENSMUSG00000024487,17.66728245,-21.92445524,NA,,Yipf5 | ENSMUSG00000024487,2,2,2,2,6.78140817,2,0,0,0,0,106,0
Dnhd1,ENSMUSG00000030882,ENSMUSG00000030882,23.84127912,21.95288628,NA,,Dnhd1 | ENSMUSG00000030882,2,7.20014016,2,2,2,2,0,106,0,0,0,0
Ric8b,ENSMUSG00000035620,ENSMUSG00000035620,3.670311692,5.16490701,NA,,Ric8b | ENSMUSG00000035620,2,2,4.701652745,2,2,2,0,0,106,0,0,0
Lysmd1,ENSMUSG00000053769,ENSMUSG00000053769,3.670311692,5.16490701,NA,,Lysmd1 | ENSMUSG00000053769,2,2,4.701652745,2,2,2,0,0,106,0,0,0
Ppp4r1,ENSMUSG00000061950,ENSMUSG00000061950,17.66728245,-21.92445524,NA,,Ppp4r1 | ENSMUSG00000061950,2,2,2,2,6.78140817,2,0,0,0,0,106,0
Gm7335,ENSMUSG00000067189,ENSMUSG00000067189,3.670311692,5.16490701,NA,,Gm7335 | ENSMUSG00000067189,2,2,4.701652745,2,2,2,0,0,106,0,0,0
Rnf121,ENSMUSG00000070426,ENSMUSG00000070426,23.84127912,21.95288628,NA,,Rnf121 | ENSMUSG00000070426,2,7.20014016,2,2,2,2,0,106,0,0,0,0
Wfikkn1,ENSMUSG00000071192,ENSMUSG00000071192,3.670311692,5.16490701,NA,,Wfikkn1 | ENSMUSG00000071192,2,2,4.701652745,2,2,2,0,0,106,0,0,0
Gm15563,ENSMUSG00000086387,ENSMUSG00000086387,24.87246194,-22.39920152,NA,,Gm15563 | ENSMUSG00000086387,2,2,2,7.259599897,2,2,0,0,0,106,0,0
2510016D11Rik,ENSMUSG00000106825,ENSMUSG00000106825,17.80161535,-20.527549,NA,,2510016D11Rik | ENSMUSG00000106825,2,2,2,2,2,6.791940263,0,0,0,0,0,106
Gm44662,ENSMUSG00000108546,ENSMUSG00000108546,23.84127912,21.95288628,NA,,Gm44662 | ENSMUSG00000108546,2,7.20014016,2,2,2,2,0,106,0,0,0,0
Csgalnact2,ENSMUSG00000042042,ENSMUSG00000042042,26.27664438,-4.705953533,NA,,Csgalnact2 | ENSMUSG00000042042,2,2,3.264437989,7.285869373,2,2,0,0,27,108,0,0
Rgs7,ENSMUSG00000026527,ENSMUSG00000026527,19.26358872,-3.801504868,NA,,Rgs7 | ENSMUSG00000026527,2.418233991,2,3.355101532,2,6.807403411,2,1,0,30,0,108,0
Psmg3,ENSMUSG00000029551,ENSMUSG00000029551,22.45889888,-8.259931049,0.186744384,,Psmg3 | ENSMUSG00000029551,2,2,2,4.942497093,6.807403411,2,0,0,0,19,108,0
Gm37931,ENSMUSG00000103403,ENSMUSG00000103403,16.95762185,7.357593864,0.26497373,,Gm37931 | ENSMUSG00000103403,2,6.408888144,4.630833487,2,2,2,0,60,100,0,0,0
Gm22392,ENSMUSG00000118768,ENSMUSG00000118768,17.90192832,-7.933114062,NA,,Gm22392 | ENSMUSG00000118768,2,2,2,2.435061859,6.78140817,2,0,0,0,1,106,0
Banp,ENSMUSG00000025316,ENSMUSG00000025316,4.87544648,1.671045537,NA,,Banp | ENSMUSG00000025316,2,2,4.713125202,2,3.000025143,2.812070141,0,0,107,0,4,3
Naxd,ENSMUSG00000031505,ENSMUSG00000031505,12.66702079,6.937088355,0.294209712,,Naxd | ENSMUSG00000031505,2,5.857489763,4.701652745,2,2,2,0,40,106,0,0,0
Med6,ENSMUSG00000002679,ENSMUSG00000002679,3.63568611,5.151368054,NA,,Med6 | ENSMUSG00000002679,2,2,4.690088326,2,2,2,0,0,105,0,0,0
Tspan31,ENSMUSG00000006736,ENSMUSG00000006736,3.63568611,5.151368054,NA,,Tspan31 | ENSMUSG00000006736,2,2,4.690088326,2,2,2,0,0,105,0,0,0
P3h4,ENSMUSG00000006931,ENSMUSG00000006931,23.54035561,21.93547052,NA,,P3h4 | ENSMUSG00000006931,7.182316219,2,2,2,2,2,105,0,0,0,0,0
Trim11,ENSMUSG00000020455,ENSMUSG00000020455,3.63568611,5.151368054,NA,,Trim11 | ENSMUSG00000020455,2,2,4.690088326,2,2,2,0,0,105,0,0,0
Ercc3,ENSMUSG00000024382,ENSMUSG00000024382,23.61636139,21.93981423,NA,,Ercc3 | ENSMUSG00000024382,2,7.18683893,2,2,2,2,0,105,0,0,0,0
Snx24,ENSMUSG00000024535,ENSMUSG00000024535,23.54035561,21.93547052,NA,,Snx24 | ENSMUSG00000024535,7.182316219,2,2,2,2,2,105,0,0,0,0,0
Dr1,ENSMUSG00000029265,ENSMUSG00000029265,23.54035561,21.93547052,NA,,Dr1 | ENSMUSG00000029265,7.182316219,2,2,2,2,2,105,0,0,0,0,0
Spg21,ENSMUSG00000032388,ENSMUSG00000032388,17.50060997,-21.90913125,NA,,Spg21 | ENSMUSG00000032388,2,2,2,2,6.768232765,2,0,0,0,0,105,0
Btbd16,ENSMUSG00000040298,ENSMUSG00000040298,17.63367558,-21.92304421,NA,,Btbd16 | ENSMUSG00000040298,2,2,2,2,2,6.778761225,0,0,0,0,0,105
Eme2,ENSMUSG00000073436,ENSMUSG00000073436,3.63568611,5.151368054,NA,,Eme2 | ENSMUSG00000073436,2,2,4.690088326,2,2,2,0,0,105,0,0,0
9430041J12Rik,ENSMUSG00000086155,ENSMUSG00000086155,3.63568611,5.151368054,NA,,9430041J12Rik | ENSMUSG00000086155,2,2,4.690088326,2,2,2,0,0,105,0,0,0
ENSMUSG00000143934,ENSMUSG00000143934,ENSMUSG00000143934,17.50060997,-21.90913125,NA,,ENSMUSG00000143934,2,2,2,2,6.768232765,2,0,0,0,0,105,0
Ndst3,ENSMUSG00000027977,ENSMUSG00000027977,30.87259667,-0.545326927,0.999848702,,Ndst3 | ENSMUSG00000027977,5.819192075,4.751764066,2,2,2,6.830770073,39,17,0,0,0,109
Gm15470,ENSMUSG00000083500,ENSMUSG00000083500,19.30166763,-8.041678611,0.201682416,,Gm15470 | ENSMUSG00000083500,2,2,2,2,3.700474531,6.791940263,0,0,0,0,9,106
AK157302,ENSMUSG00000078139,ENSMUSG00000078139,29.4380208,4.037463549,0.50964651,,AK157302 | ENSMUSG00000078139,4.513003311,7.239323508,2.208910647,2,2,3.815205081,14,109,3,0,0,10
Rbfox2,ENSMUSG00000033565,ENSMUSG00000033565,14.10354651,7.091896517,0.285978746,,Rbfox2 | ENSMUSG00000033565,6.070875927,2,4.666677621,2,2,2,47,0,103,0,0,0
Tulp3,ENSMUSG00000001521,ENSMUSG00000001521,6.369324422,5.948911819,0.351501907,,Tulp3 | ENSMUSG00000001521,2,4.335860258,4.701652745,2,2,2,0,12,106,0,0,0
Mmut,ENSMUSG00000023921,ENSMUSG00000023921,35.69170381,8.431090909,0.177545875,,Mmut | ENSMUSG00000023921,7.071256705,6.454001381,2,2,2,2,97,62,0,0,0,0
mt-Tl2,ENSMUSG00000064366,ENSMUSG00000064366,24.32603726,7.877717192,NA,,mt-Tl2 | ENSMUSG00000064366,2,7.20014016,2.78838271,2,2,2,0,106,14,0,0,0
Foxp4,ENSMUSG00000023991,ENSMUSG00000023991,23.39144366,21.92690159,NA,,Foxp4 | ENSMUSG00000023991,2,7.173413924,2,2,2,2,0,104,0,0,0,0
Prmt3,ENSMUSG00000030505,ENSMUSG00000030505,3.601060528,5.137700808,NA,,Prmt3 | ENSMUSG00000030505,2,2,4.678430459,2,2,2,0,0,104,0,0,0
Zc3h12c,ENSMUSG00000035164,ENSMUSG00000035164,17.3339375,-21.89936561,NA,,Zc3h12c | ENSMUSG00000035164,2,2,2,2,6.754935925,2,0,0,0,0,104,0
Rcan2,ENSMUSG00000039601,ENSMUSG00000039601,23.31616175,21.92255852,NA,,Rcan2 | ENSMUSG00000039601,7.168892409,2,2,2,2,2,104,0,0,0,0,0
Tango6,ENSMUSG00000041949,ENSMUSG00000041949,23.39144366,21.92690159,NA,,Tango6 | ENSMUSG00000041949,2,7.173413924,2,2,2,2,0,104,0,0,0,0
Zfp524,ENSMUSG00000051184,ENSMUSG00000051184,23.31616175,21.92255852,NA,,Zfp524 | ENSMUSG00000051184,7.168892409,2,2,2,2,2,104,0,0,0,0,0
Pym1,ENSMUSG00000064030,ENSMUSG00000064030,23.39144366,21.92690159,NA,,Pym1 | ENSMUSG00000064030,2,7.173413924,2,2,2,2,0,104,0,0,0,0
Rpl10a-ps4,ENSMUSG00000080198,ENSMUSG00000080198,17.3339375,-21.89936561,NA,,Rpl10a-ps4 | ENSMUSG00000080198,2,2,2,2,6.754935925,2,0,0,0,0,104,0
1810021B22Rik,ENSMUSG00000087331,ENSMUSG00000087331,17.3339375,-21.89936561,NA,,1810021B22Rik | ENSMUSG00000087331,2,2,2,2,6.754935925,2,0,0,0,0,104,0
Gm12345,ENSMUSG00000102038,ENSMUSG00000102038,3.601060528,5.137700808,NA,,Gm12345 | ENSMUSG00000102038,2,2,4.678430459,2,2,2,0,0,104,0,0,0
Gm42515,ENSMUSG00000105378,ENSMUSG00000105378,23.39144366,21.92690159,NA,,Gm42515 | ENSMUSG00000105378,2,7.173413924,2,2,2,2,0,104,0,0,0,0
Gm45605,ENSMUSG00000109829,ENSMUSG00000109829,23.39144366,21.92690159,NA,,Gm45605 | ENSMUSG00000109829,2,7.173413924,2,2,2,2,0,104,0,0,0,0
Gm33263,ENSMUSG00000111941,ENSMUSG00000111941,3.601060528,5.137700808,NA,,Gm33263 | ENSMUSG00000111941,2,2,4.678430459,2,2,2,0,0,104,0,0,0
Gm6403,ENSMUSG00000121086,ENSMUSG00000121086,3.601060528,5.137700808,NA,,Gm6403 | ENSMUSG00000121086,2,2,4.678430459,2,2,2,0,0,104,0,0,0
ENSMUSG00000131040,ENSMUSG00000131040,ENSMUSG00000131040,3.601060528,5.137700808,NA,,ENSMUSG00000131040,2,2,4.678430459,2,2,2,0,0,104,0,0,0
ENSMUSG00000134772,ENSMUSG00000134772,ENSMUSG00000134772,3.601060528,5.137700808,NA,,ENSMUSG00000134772,2,2,4.678430459,2,2,2,0,0,104,0,0,0
ENSMUSG00000138114,ENSMUSG00000138114,ENSMUSG00000138114,3.601060528,5.137700808,NA,,ENSMUSG00000138114,2,2,4.678430459,2,2,2,0,0,104,0,0,0
ENSMUSG00000134561,ENSMUSG00000134561,ENSMUSG00000134561,8.860683576,0.61213056,0.999848702,,ENSMUSG00000134561,2.418233991,3.59658196,4.735800001,2,3.906927472,3.815205081,1,6,109,0,11,10
mt-Th,ENSMUSG00000064364,ENSMUSG00000064364,4.275813711,5.380402565,NA,,mt-Th | ENSMUSG00000064364,2,3.008723356,4.678430459,2,2,2,0,3,104,0,0,0
Ugcg,ENSMUSG00000028381,ENSMUSG00000028381,12.12952695,-1.309388123,NA,,Ugcg | ENSMUSG00000028381,2,2,4.630833487,2,5.807401615,2,0,0,100,0,52,0
Nfyc,ENSMUSG00000032897,ENSMUSG00000032897,31.41319994,8.246774048,0.189725507,,Nfyc | ENSMUSG00000032897,7.168892409,5.716503399,2,2,2,2,104,36,0,0,0,0
Elac2,ENSMUSG00000020549,ENSMUSG00000020549,3.566434946,5.123891767,NA,,Elac2 | ENSMUSG00000020549,2,2,4.666677621,2,2,2,0,0,103,0,0,0
Smn1,ENSMUSG00000021645,ENSMUSG00000021645,3.566434946,5.123891767,NA,,Smn1 | ENSMUSG00000021645,2,2,4.666677621,2,2,2,0,0,103,0,0,0
Mzt2,ENSMUSG00000022671,ENSMUSG00000022671,3.566434946,5.123891767,NA,,Mzt2 | ENSMUSG00000022671,2,2,4.666677621,2,2,2,0,0,103,0,0,0
Lims2,ENSMUSG00000024395,ENSMUSG00000024395,23.16652593,21.9138514,NA,,Lims2 | ENSMUSG00000024395,2,7.159862818,2,2,2,2,0,103,0,0,0,0
Tma16,ENSMUSG00000025591,ENSMUSG00000025591,3.566434946,5.123891767,NA,,Tma16 | ENSMUSG00000025591,2,2,4.666677621,2,2,2,0,0,103,0,0,0
Rbm19,ENSMUSG00000029594,ENSMUSG00000029594,23.09196789,21.90950178,NA,,Rbm19 | ENSMUSG00000029594,7.15534252,2,2,2,2,2,103,0,0,0,0,0
Gm57273,ENSMUSG00000120013,ENSMUSG00000120013,24.16852433,-22.36098881,NA,,Gm57273 | ENSMUSG00000120013,2,2,2,7.219276438,2,2,0,0,0,103,0,0
Gm49027,ENSMUSG00000114278,ENSMUSG00000114278,23.31688561,7.816489039,NA,,Gm49027 | ENSMUSG00000114278,7.15534252,2.41940577,2,2,2,2,103,1,0,0,0,0
Smt3h2-ps4,ENSMUSG00000081201,ENSMUSG00000081201,29.51898824,-1.145290763,0.999848702,,Smt3h2-ps4 | ENSMUSG00000081201,4.425400309,5.38495391,2,2,3.906927472,6.843484522,13,28,0,0,11,110
Ptprn2,ENSMUSG00000056553,ENSMUSG00000056553,32.67324368,1.234979382,0.999848702,,Ptprn2 | ENSMUSG00000056553,2,7.146183219,2,2,3.459463618,5.791542403,0,102,0,0,7,51
