"symbol","ensembl_ID","User_ID","baseMean","CTL-DTA_log2FC","CTL-DTA_adjPval","Processed data:","search_label","ctl1","ctl2","ctl3","dta1","dta2","dta3"
"Rgs8","ENSMUSG00000042671","ENSMUSG00000042671",940.366651178219,0.057494512092828,0.999957806181843,"","Rgs8 | ENSMUSG00000042671",10.0762666951047,10.4366600823569,8.7250685392584,9.9847518537678,9.48836324639234,10.0306711974598
"App","ENSMUSG00000022892","ENSMUSG00000022892",966.217643888378,-0.0594521878432374,0.999957806181843,"","App | ENSMUSG00000022892",10.3461528858867,10.0066447684356,9.02581118701272,9.84091025428788,9.7269861382976,10.2349689323344
"Sptbn2","ENSMUSG00000067889","ENSMUSG00000067889",723.462313815689,0.074725580109497,0.999957806181843,"","Sptbn2 | ENSMUSG00000067889",9.96752334883063,9.80905803404705,8.44209744588505,9.60768112259772,9.69955127866464,8.98594410080251
"Thy1","ENSMUSG00000032011","ENSMUSG00000032011",921.139666109907,0.187560147751533,0.999957806181843,"","Thy1 | ENSMUSG00000032011",10.6613871475794,10.200194041111,7.33027060886577,9.74843476121497,9.50945971562577,9.97289191402395
"Clstn3","ENSMUSG00000008153","ENSMUSG00000008153",797.498290523276,-0.199415481495288,0.999957806181843,"","Clstn3 | ENSMUSG00000008153",9.80145108132738,10.0352613468931,8.21030587186823,9.60547273680613,9.42977322197617,10.1065186555773
"Prkcg","ENSMUSG00000078816","ENSMUSG00000078816",667.022944367633,0.012197264117188,0.999957806181843,"","Prkcg | ENSMUSG00000078816",9.7292718942374,9.87914099587945,7.86540739712848,9.46567722764652,9.27368950062313,9.40178733449133
"Ckb","ENSMUSG00000001270","ENSMUSG00000001270",509.86272812286,-0.0801141381708375,0.999957806181843,"","Ckb | ENSMUSG00000001270",9.58948583433731,8.89743089133319,8.03400155966715,9.36632697942992,9.22081420276743,8.30885860395576
"mt-Atp8","ENSMUSG00000064356","ENSMUSG00000064356",676.838269194382,0.124263307072633,0.999957806181843,"","mt-Atp8 | ENSMUSG00000064356",9.75857831622663,9.92743692176608,8.19004825951596,9.2048300671609,9.47600700061817,9.34598275985609
"Eef1a2","ENSMUSG00000016349","ENSMUSG00000016349",594.375906074644,-0.101344252724691,0.999957806181843,"","Eef1a2 | ENSMUSG00000016349",9.25098778984134,9.36142737348738,8.86580848398893,9.31009315177459,9.2457306855894,9.26404213766453
"Dgkz","ENSMUSG00000040479","ENSMUSG00000040479",684.536663885913,-0.390871943547169,0.999957806181843,"","Dgkz | ENSMUSG00000040479",8.92884976481564,9.47487608490578,9.18269969801221,9.32320702690633,9.23599332440491,10.1132201723816
"mt-Atp6","ENSMUSG00000064357","ENSMUSG00000064357",701.83443981124,0.174736839065803,0.999957806181843,"","mt-Atp6 | ENSMUSG00000064357",9.96123485462474,9.8309868673242,8.40302990890228,9.17705645430728,9.38120566824369,9.53751894314841
"Selenow","ENSMUSG00000041571","ENSMUSG00000041571",482.745338240298,-0.0291389352995105,0.999957806181843,"","Selenow | ENSMUSG00000041571",8.99190442177494,9.39616327746364,8.07324201341493,9.19479232584299,9.24352341288024,8.10878594689796
"mt-Co1","ENSMUSG00000064351","ENSMUSG00000064351",618.108591942052,0.0960967312742803,0.999957806181843,"","mt-Co1 | ENSMUSG00000064351",9.46166879910306,9.91208884155194,8.0168518953394,9.0589021965396,9.24219742645005,9.37972385032291
"mt-Co3","ENSMUSG00000064358","ENSMUSG00000064358",559.26098751991,-0.0336747286056955,0.999957806181843,"","mt-Co3 | ENSMUSG00000064358",9.47055140181863,9.50018743129808,7.89699484150618,8.99574546823655,9.19819777122974,9.25194696379165
"Sptan1","ENSMUSG00000057738","ENSMUSG00000057738",506.765094437354,-0.0205110874325621,0.999957806181843,"","Sptan1 | ENSMUSG00000057738",9.04043615679242,9.3513472546661,8.42052399463402,9.12470647739921,8.89771308782364,8.98594410080251
"mt-Nd1","ENSMUSG00000064341","ENSMUSG00000064341",511.342021486923,-0.0543505399622409,0.999957806181843,"","mt-Nd1 | ENSMUSG00000064341",9.32141710096256,9.48413167283689,7.34866385424639,8.93874683633961,9.06153966073942,9.0982954815931
